latitude,longitude,depth,mag,id,place,type
12.1672,-88.2306,39.367,4.7,us7000j3d2,"106 km SW of Jiquilillo, Nicaragua",earthquake
-10.6927,166.06,172.13,5,us7000j3d1,"28 km E of Lata, Solomon Islands",earthquake
38.1589,74.1477,171.45,4.4,us7000j3cu,"15 km E of Murghob, Tajikistan",earthquake
50.208,-174.0964,6.5,2.7,ak023gnscyf,"221 km S of Atka, Alaska",earthquake
39.455,26.2697,10,4.9,us7000j3cr,"6 km SW of Behram, Turkey",earthquake
37.7398333,-122.128,6.75,2.72,nc73830631,"3km NE of San Leandro, CA",earthquake
-2.4396,140.704,24.413,4.2,us7000j5j9,"10 km N of Jayapura, Indonesia",earthquake
18.1315,-67.23983333,19.61,2.62,pr71391968,"8 km NW of Puerto Real, Puerto Rico",earthquake
19.55333333,-156.0043333,36.72,2.67,hv73300642,"4 km WSW of Kahaluu-Keauhou, Hawaii",earthquake
18.8468,-64.405,37,3.83,pr2023010001,"70 km NE of Cruz Bay, U.S. Virgin Islands",earthquake
53.1421,-166.8644,35,3.2,us6000jj9n,"84 km SSW of Unalaska, Alaska",earthquake
-15.0035,167.2362,109.853,5.7,us7000j3cb,"18 km ENE of Port-Olry, Vanuatu",earthquake
17.9865,-66.8863,13,3.52,pr2023010000,"0 km NNE of Maria Antonia, Puerto Rico",earthquake
14.0287,145.0201,141.317,4.4,us7000j5j6,"56 km NNE of Yigo Village, Guam",earthquake
-18.1047,-177.8817,620.364,4.1,us7000j5j5,Fiji region,earthquake
46.4367,149.6426,175.597,4,us7000j5j4,"192 km NE of Kuril’sk, Russia",earthquake
52.2201,159.8177,35,4.4,us7000j5j3,"off the east coast of the Kamchatka Peninsula, Russia",earthquake
-7.0226,129.9937,93.765,4.5,us7000j3bv,"Kepulauan Babar, Indonesia",earthquake
-39.1366,-91.3738,10,4.4,us7000j5j2,West Chile Rise,earthquake
26.7458,96.539,57.15,4.6,us7000j3bs,Myanmar,earthquake
52.6498,-168.5549,29.8,3.2,ak023gk3mhf,"38 km SSE of Nikolski, Alaska",earthquake
52.2154,-168.1442,17.9,2.8,ak023gjgxs2,"94 km SSE of Nikolski, Alaska",earthquake
19.32066667,-64.79533333,23.54,3.43,pr71391858,"109 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
51.5073,176.8714,26.9,2.6,ak023f9vfdq,"292 km ESE of Attu Station, Alaska",earthquake
19.25666667,-64.88933333,7.12,3.26,pr71391838,"101 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
-60.2794,-28.2423,10,4.8,us7000j3c9,South Sandwich Islands region,earthquake
53.8808,-165.1234,55.597,3.8,us7000j3b9,"51 km ESE of Akutan, Alaska",earthquake
31.67798749,-104.3957406,6.440063477,3.1,tx2023aqki,"55 km S of Whites City, New Mexico",earthquake
35.5311,25.8453,10,4.3,us7000j3b4,"31 km NNE of Eloúnda, Greece",earthquake
-6.2921,104.8324,57.413,4.8,us7000j3as,"106 km SSW of Bandar Lampung, Indonesia",earthquake
53.094,-166.8632,35,3,us6000jja9,"89 km SSW of Unalaska, Alaska",earthquake
-31.1902,-13.3584,10,4.8,us7000j5h7,southern Mid-Atlantic Ridge,earthquake
-7.0822,129.9562,97.941,4.2,us7000j3ai,"Kepulauan Babar, Indonesia",earthquake
36.8201667,-121.555,3.94,2.84,nc73830451,"3km SSW of San Juan Bautista, CA",earthquake
-17.842,-178.0687,497.676,4.5,us7000j3a9,"278 km E of Levuka, Fiji",earthquake
15.9298,41.7705,10,4.9,us7000j3a6,"93 km SSW of Farasān, Saudi Arabia",earthquake
-7.1707,129.7044,77.896,4.5,us7000j3af,"Kepulauan Babar, Indonesia",earthquake
19.173,-155.5003333,31.42,3.11,hv73300277,"4 km SW of Pāhala, Hawaii",earthquake
-15.5003,166.5448,29.399,5,us7000j3a7,Vanuatu,earthquake
52.0867,-165.9995,25.1,2.5,ak023f7huy8,"202 km S of Unalaska, Alaska",earthquake
33.396,-116.3966667,4.89,3.18,ci40155015,"16km N of Borrego Springs, CA",earthquake
-15.1927,166.7571,37.476,4.7,us7000j5gw,Vanuatu,earthquake
-7.1371,130.0813,91.237,4.1,us7000j5gu,"Kepulauan Tanimbar, Indonesia",earthquake
-15.0536,166.7769,9.366,4.4,us7000j5gt,Vanuatu,earthquake
-7.0874,130.0757,107.572,5.4,us7000j38c,"Kepulauan Tanimbar, Indonesia",earthquake
38.7881667,-122.7616667,2.03,2.7,nc73830356,"1km NNW of The Geysers, CA",earthquake
-7.0642,130.0039,105.249,7.6,us7000j36j,"Pulau Pulau Tanimbar, Indonesia",earthquake
15.9951,41.7008,10,4.7,us7000j36e,"90 km SSW of Farasān, Saudi Arabia",earthquake
-14.9001,-177.4626,378.112,4.4,us7000j5gr,"95 km SE of Alo, Wallis and Futuna",earthquake
-8.7684,124.5085,35,4.4,us7000j5gp,"49 km NNE of Pante Makasar, Timor Leste",earthquake
33.4215,142.0726,10,4.3,us7000j5gq,"250 km SE of Katsuura, Japan",earthquake
19.56816667,-156.2431667,32.42,2.71,hv73300112,"26 km WSW of Kailua-Kona, Hawaii",earthquake
52.8854,-161.7932,12,2.9,ak023f5dpxq,"243 km SSE of False Pass, Alaska",earthquake
51.5112,-178.3937,4.9,3.1,ak023f4fw15,"128 km WSW of Adak, Alaska",earthquake
39.9291667,-120.747,2.32,2.75,nc73830301,"3km N of Greenhorn, CA",earthquake
36.5941667,-121.2033333,6.82,2.5,nc73830291,"9km NW of Pinnacles, CA",earthquake
-59.2281,-25.5739,35,4.8,us7000j34u,South Sandwich Islands region,earthquake
24.299,98.7509,10,4.2,us7000j5gk,Myanmar-China border region,earthquake
18.91733333,-65.144,23.52,3.14,pr71391783,"67 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
-9.057,111.1211,55.39,5.2,us7000j34c,"126 km SSW of Trenggalek, Indonesia",earthquake
14.7007,145.5852,124.461,4.6,us7000j349,"29 km S of San Jose Village, Northern Mariana Islands",earthquake
23.4009,121.3509,17.209,4.2,us7000j344,"68 km SSW of Hualien City, Taiwan",earthquake
-4.4396,149.9622,550.25,4.3,us7000j342,"124 km N of Kimbe, Papua New Guinea",earthquake
-6.8093,129.5281,149.654,4.4,us7000j33z,Banda Sea,earthquake
29.6048,-43.0026,10,4.4,us7000j5gf,northern Mid-Atlantic Ridge,earthquake
36.1711667,-118.029,2.17,2.63,ci40154919,"12km S of Olancha, CA",earthquake
-20.0359,-69.3901,116.451,4.2,us7000j33j,"81 km ENE of Iquique, Chile",earthquake
19.00916667,-65.09466667,28.6,3.17,pr71391753,"75 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
31.60961496,-104.0029631,9.936352539,2.8,tx2023aphj,"38 km NNW of Toyah, Texas",earthquake
-28.7823,-72.7986,10,4.3,us7000j33d,"192 km NW of Coquimbo, Chile",earthquake
41.6731,143.4023,37.415,4.2,us7000j33f,"Hokkaido, Japan region",earthquake
-20.741,-178.7526,593.383,4.4,us7000j33a,Fiji region,earthquake
28.94989014,-98.02286305,3.399210612,2.5,tx2023apfq,southern Texas,earthquake
-7.1675,125.3648,441.234,4.3,us7000j32x,"155 km N of Dili, Timor Leste",earthquake
35.5454,25.8502,10,4.1,us7000j32w,"33 km NNE of Eloúnda, Greece",earthquake
-5.2463,153.3525,36.269,5.2,us7000j32n,"156 km SE of Kokopo, Papua New Guinea",earthquake
41.9789,-119.5431,2.9,2.6,nn00854671,"52 km ENE of Fort Bidwell, California",earthquake
44.5287,-114.6635,17.344,2.6,us7000j32l,"34 km W of Challis, Idaho",earthquake
19.17566667,-155.5011667,31.27,2.7,hv73299727,"Island of Hawaii, Hawaii",earthquake
36.5315,70.9571,193.763,4,us7000j329,"Hindu Kush region, Afghanistan",earthquake
-14.7608,166.9993,14.712,4.4,us7000j5gc,"32 km NNW of Port-Olry, Vanuatu",earthquake
-9.0802,123.9138,117.27,4.1,us7000j5gb,"53 km WNW of Pante Makasar, Timor Leste",earthquake
-9.0024,124.1028,102.413,4.4,us7000j325,Timor region,earthquake
40.3766,19.4481,15.967,4.1,us7000j31z,"6 km NNW of Orikum, Albania",earthquake
-14.8832,166.6408,10,4.4,us7000j5g4,"49 km WNW of Port-Olry, Vanuatu",earthquake
-24.0611,-67.0607,202.486,4.2,us7000j31u,"77 km WNW of San Antonio de los Cobres, Argentina",earthquake
31.60753993,-103.9702739,8.329602051,2.7,tx2023aoub,"36 km NNW of Toyah, Texas",earthquake
-14.9463,166.7685,10,5,us7000j31r,"34 km WNW of Port-Olry, Vanuatu",earthquake
-14.9141,166.9082,30.524,5.2,us7000j31q,"22 km NW of Port-Olry, Vanuatu",earthquake
-14.9368,166.7335,37.928,4.8,us7000j5g2,Vanuatu,earthquake
-14.9974,166.7066,36.037,4.2,us7000j5g6,"39 km W of Port-Olry, Vanuatu",earthquake
-8.698,122.8654,125.934,4,us7000j593,"72 km E of Maumere, Indonesia",earthquake
37.058,71.3902,117.646,4.6,us7000j31e,"Hindu Kush region, Afghanistan",earthquake
28.93890381,-98.03733915,4.915405273,3.4,tx2023aoms,"5 km SSW of Falls City, Texas",earthquake
31.006442,-103.6457569,10.70759277,3.2,tx2023aolq,"9 km ENE of Balmorhea, Texas",earthquake
-15.0776,166.9387,34.436,4.6,us7000j58z,"14 km WSW of Port-Olry, Vanuatu",earthquake
-15.191,166.9059,36.526,4.4,us7000j590,"24 km SW of Port-Olry, Vanuatu",earthquake
-21.0474,-68.6382,128.382,4.3,us7000j314,"158 km N of Calama, Chile",earthquake
1.5351,128.2597,81.403,4.3,us7000j58p,"Halmahera, Indonesia",earthquake
-8.8992,-108.538,10,4.6,us7000j58n,central East Pacific Rise,earthquake
-15.1262,166.6284,10,4.4,us7000j592,Vanuatu,earthquake
14.6033,144.2877,8.225,4.3,us7000j58m,"133 km NNW of Asan-Maina Village, Guam",earthquake
17.82283333,-66.907,12.23,2.51,pr71391708,Puerto Rico region,earthquake
60.4692,-152.0598,89.4,2.7,ak023djspu9,"42 km W of Kalifornsky, Alaska",earthquake
-33.0169,-71.356,55.979,4.3,us7000j30u,"3 km NNE of Villa Alemana, Chile",earthquake
-25.8928,179.8259,492.273,4.6,us7000j30q,south of the Fiji Islands,earthquake
55.3675,-154.0944,11.5,2.6,ak023dj6tgq,"175 km S of Akhiok, Alaska",earthquake
-15.131,166.9092,43.662,4.6,us7000j58y,"20 km WSW of Port-Olry, Vanuatu",earthquake
60.2086,-152.4404,87.6,3.6,ak023dj3181,"46 km WNW of Ninilchik, Alaska",earthquake
-15.1071,166.7275,35,5,us7000j30e,"37 km W of Port-Olry, Vanuatu",earthquake
-24.2781,179.9441,489.216,4.4,us7000j309,south of the Fiji Islands,earthquake
-15.2096,166.8575,35,4.7,us7000j305,"29 km SW of Port-Olry, Vanuatu",earthquake
51.9785,-176.0136,126.7,2.5,ak023di1gzo,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
37.7857,126.2032,13.218,3.6,us7000j304,"14 km SSE of Yŏnan-ŭp, North Korea",earthquake
-15.2982,166.4209,35,4.6,us7000j2zt,"75 km WSW of Port-Olry, Vanuatu",earthquake
-15.1966,166.935,35,4.6,us7000j58t,"22 km SW of Port-Olry, Vanuatu",earthquake
-15.1089,166.8434,35,4.8,us7000j58r,"25 km WSW of Port-Olry, Vanuatu",earthquake
-15.1022,166.8217,35,4.1,us7000j58g,Vanuatu,earthquake
55.9716,162.636,49.284,4.6,us7000j2zp,"30 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake
31.15251661,-103.7240474,9.57644043,2.6,tx2023anwm,western Texas,earthquake
31.61160046,-103.9577843,6.028735352,2.5,tx2023anwk,western Texas,earthquake
-15.1521,166.7046,35,4.7,us7000j2zj,Vanuatu,earthquake
-21.0805,-176.4039,213.302,4.2,us7000j58b,"123 km W of Haveluloto, Tonga",earthquake
-15.1874,166.8996,35,4.4,us7000j58l,"24 km SW of Port-Olry, Vanuatu",earthquake
-15.1082,166.9271,35,4.8,us7000j2ze,"17 km WSW of Port-Olry, Vanuatu",earthquake
52.1964,179.3919,179.97,4.2,us7000j58c,"275 km W of Adak, Alaska",earthquake
-15.1061,166.8244,35,4.6,us7000j58d,"27 km WSW of Port-Olry, Vanuatu",earthquake
-15.1514,166.7468,35,4.8,us7000j58k,"37 km WSW of Port-Olry, Vanuatu",earthquake
-14.9874,166.8291,35,4.8,us7000j589,"26 km WNW of Port-Olry, Vanuatu",earthquake
-15.0166,166.6938,28.251,4.7,us7000j588,"40 km W of Port-Olry, Vanuatu",earthquake
-15.0113,166.6939,35,4.2,us7000j597,"40 km W of Port-Olry, Vanuatu",earthquake
-15.0854,166.6611,34.645,4.8,us7000j587,Vanuatu,earthquake
-14.8069,166.7606,35,4.2,us7000j596,"42 km NW of Port-Olry, Vanuatu",earthquake
53.9135,-165.5983,79.28,3.4,us6000jj9a,"27 km SSE of Akutan, Alaska",earthquake
-14.968,166.8093,35,4.8,us7000j594,"29 km WNW of Port-Olry, Vanuatu",earthquake
-14.9383,166.8778,27.719,7,us7000j2yw,"23 km WNW of Port-Olry, Vanuatu",earthquake
-7.516,147.1755,54.823,4.4,us7000j586,"54 km ESE of Wau, Papua New Guinea",earthquake
38.6604,75.7027,10,4.2,us7000j584,"93 km SSW of Kashgar, China",earthquake
61.351,-149.5651,30.3,2.9,ak023def02g,"3 km N of Eagle River, Alaska",earthquake
53.2476,-164.453,19.907,4.8,us7000j2yf,"131 km SE of Akutan, Alaska",earthquake
19.2146,-155.4858,36.322,2.6,us7000j2ya,"1 km NNW of Pāhala, Hawaii",earthquake
-18.2202,-177.8804,507.318,4.3,us7000j2yb,"297 km E of Levuka, Fiji",earthquake
19.0355,-65.0655,22.51,2.87,pr71391648,Puerto Rico region,earthquake
51.5723,178.662,71.246,2.6,us6000jj98,"Rat Islands, Aleutian Islands, Alaska",earthquake
18.9135,-64.70866667,42.57,3.39,pr71391643,Virgin Islands region,earthquake
19.02266667,-65.02566667,10.57,3.28,pr71391633,"76 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
17.93716667,-67.02566667,10.51,2.86,pr71391613,Puerto Rico region,earthquake
18.97433333,-65.12483333,33.08,3.27,pr71391588,Virgin Islands region,earthquake
-9.1375,-108.3746,10,4.7,us7000j2xu,central East Pacific Rise,earthquake
38.7941666,-122.7473297,-0.63,2.66,nc73829906,"2km NNE of The Geysers, CA",earthquake
63.2225,-150.6819,128.4,3.6,ak023dcmvjq,"63 km SE of Denali National Park, Alaska",earthquake
52.0288,-175.2156,99.7,2.7,ak023dcjfxv,"71 km WSW of Atka, Alaska",earthquake
19.0126,-65.0768,23,4.16,pr2023008000,"75 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
60.0457,-152.9715,113.4,2.6,ak023dc5wlq,"69 km ENE of Pedro Bay, Alaska",earthquake
-32.5324,57.1292,10,4.8,us7000j2x7,Southwest Indian Ridge,earthquake
-44.6466,167.3898,12.931,4.5,us7000j2wz,"89 km NNW of Te Anau, New Zealand",earthquake
9.4284,-85.4572,36.554,4.5,us7000j2wv,"50 km S of Sámara, Costa Rica",earthquake
52.3946,-169.5119,14.4,2.7,ak023dbevlp,"74 km SW of Nikolski, Alaska",earthquake
53.3304,171.2831,35,2.9,us7000j598,"138 km WNW of Attu Station, Alaska",earthquake
-17.8,-178.6206,547.133,4.1,us7000j582,"220 km E of Levuka, Fiji",earthquake
59.7946,-142.334,15.7,2.7,ak023d9s5g5,Gulf of Alaska,earthquake
31.60435823,-103.9589637,7.764025879,2.5,tx2023amzj,"35 km NNW of Toyah, Texas",earthquake
-22.4016,-177.9185,361.272,4.1,us7000j57r,south of the Fiji Islands,earthquake
16.3666,-93.951,108.345,4.1,us7000j2w4,"9 km NNE of Lázaro Cárdenas, Mexico",earthquake
37.0671,141.5081,42.781,4.6,us7000j2vx,"55 km E of Iwaki, Japan",earthquake
19.20166667,-155.6793333,0.88,2.57,hv73298822,"16 km NNW of Wai‘ōhinu, Hawaii",earthquake
51.7957,-175.9533,212.1,2.8,ak023d8ldaw,"47 km E of Adak, Alaska",earthquake
36.2404,143.0013,10,4.5,us7000j2vs,"203 km ENE of Hasaki, Japan",earthquake
18.26916667,-67.11516667,22.64,2.79,pr71391533,"0 km SSE of Espino, Puerto Rico",earthquake
7.5823,126.4929,145.576,4.9,us7000j2vd,"Mindanao, Philippines",earthquake
11.9644,92.6224,31.088,4.2,us7000j2v1,"31 km NNW of Bamboo Flat, India",earthquake
19.19983292,-155.380661,32.45999908,2.52,hv73298742,"10 km E of Pāhala, Hawaii",earthquake
50.5111,155.2432,142.623,4.6,us7000j2ux,"65 km WSW of Severo-Kuril’sk, Russia",earthquake
-4.4409,144.2064,97.74,4.5,us7000j2ut,"near the north coast of New Guinea, Papua New Guinea",earthquake
51.171,-179.2929,35,2.5,us6000jj6v,"200 km WSW of Adak, Alaska",earthquake
18.8863,-68.9785,62,3.82,pr2023007000,"13 km SE of Miches, Dominican Republic",earthquake
-21.5795,-179.1652,582.979,4.6,us7000j2uk,Fiji region,earthquake
50.1393,179.8411,10,3.1,us7000j2vw,"Rat Islands, Aleutian Islands, Alaska",earthquake
-3.8105,133.4705,10,4.8,us7000j2tu,"216 km NNE of Tual, Indonesia",earthquake
37.4293333,-121.7856667,4.14,2.46,nc73829691,"8km NNE of Alum Rock, CA",earthquake
-56.349,-27.4039,74.758,4.9,us7000j2tv,South Sandwich Islands region,earthquake
-16.2467,-174.0051,183.894,5.3,us7000j2tk,"39 km SW of Hihifo, Tonga",earthquake
37.4697,141.6841,49.478,4.7,us7000j2td,"60 km E of Namie, Japan",earthquake
54.3798,-159.7582,23.8,2.9,ak023bspnjv,"116 km SSE of Sand Point, Alaska",earthquake
51.1802,-176.3466,55,3.3,ak023bs506d,"79 km SSE of Adak, Alaska",earthquake
-10.0489,161.8872,121.188,4.6,us7000j2sp,"45 km N of Kirakira, Solomon Islands",earthquake
23.5066,121.4108,27.01,4.2,us7000j2sk,"55 km SSW of Hualien City, Taiwan",earthquake
19.5141,-109.2566,10,4.3,us7000j2sb,Revilla Gigedo Islands region,earthquake
18.08066667,-65,5.48,2.46,pr71391458,"29 km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake
19.01066667,-65.48866667,20.16,3.17,pr71391453,Puerto Rico region,earthquake
-38.4187,176.0906,169.01,4.1,us7000j2s0,"28 km SE of Tokoroa, New Zealand",earthquake
-2.47,140.61,28.767,4.7,us7000j4xm,"13 km WNW of Jayapura, Indonesia",earthquake
65.2751,-173.4235,20,3.4,ak023bprc2t,"83 km WSW of Lorino, Russia",earthquake
34.995,-3.9011,10,4.9,us7000j2ru,"13 km SSW of Bni Bouayach, Morocco",earthquake
19.01366667,-65.48133333,42.29,3.43,pr71391428,"74 km NNE of Vieques, Puerto Rico",earthquake
17.95066667,-66.9365,10.07,2.86,pr71391413,"3 km SW of Guánica, Puerto Rico",earthquake
17.95333333,-66.9945,6.92,3.11,pr71391408,"6 km ESE of La Parguera, Puerto Rico",earthquake
-0.1516,98.4365,30.796,4.3,us7000j4xc,"193 km SSW of Padangsidempuan, Indonesia",earthquake
1.5312,126.4499,10,4.2,us7000j4xd,Molucca Sea,earthquake
39.4132,26.1996,12.538,4.6,us7000j2re,near the coast of western Turkey,earthquake
62.9021,-149.7031,71.3,2.5,ak023bok06d,"54 km NNE of Chase, Alaska",earthquake
-32.0193,-69.4816,106.694,4.8,us7000j2r8,"76 km S of Calingasta, Argentina",earthquake
67.4892,-166.7628,24.4,3.4,ak023bo0wvb,"95 km S of Point Hope, Alaska",earthquake
19.14900017,-155.4248352,32.93999863,2.48,hv73298462,"8 km SE of Pāhala, Hawaii",earthquake
50.4949,156.4062,85.336,4.2,us7000j4xb,Kuril Islands,earthquake
4.1528,122.796,581.105,4.5,us7000j2qz,"230 km SSE of Tabiauan, Philippines",earthquake
35.96716667,-89.89966667,8.26,2.52,nm60505336,Tennessee,earthquake
61.8991,-150.7732,58.9,3,ak023bn92yd,"34 km ESE of Skwentna, Alaska",earthquake
54.2817,-162.4949,10,2.7,us6000jj0b,"87 km SE of False Pass, Alaska",earthquake
17.9415,-66.954,12.79,2.68,pr71391388,"5 km SW of Guánica, Puerto Rico",earthquake
-3.8657,133.3307,10,4.5,us7000j2q5,"Papua, Indonesia",earthquake
17.948,-66.86683333,11.09,2.47,pr71391383,"4 km SE of Maria Antonia, Puerto Rico",earthquake
51.6515,178.6854,72.008,2.8,us6000jj0e,"Rat Islands, Aleutian Islands, Alaska",earthquake
17.91766667,-65.88866667,6.21,3.07,pr71391353,"9 km S of Emajagua, Puerto Rico",earthquake
-31.4319,-68.5084,114.784,4,us7000j2pr,"0 km WSW of San Martín, Argentina",earthquake
39.3815,26.1631,10,4.7,us7000j2pq,"1 km NW of Míthymna, Greece",earthquake
51.6458,178.823,73.72,2.7,us6000jj0d,"Rat Islands, Aleutian Islands, Alaska",earthquake
-7.7445,68.1067,10,4.5,us7000j4xe,Chagos Archipelago region,earthquake
-34.3691,-72.3914,29.069,4.4,us7000j2pk,"Near the coast of Libertador O'Higgins, Chile",earthquake
52.0487,-176.211,119.4,3,ak023bkxytl,"34 km ENE of Adak, Alaska",earthquake
17.94816667,-66.956,12.08,2.9,pr71391323,"5 km WSW of Guánica, Puerto Rico",earthquake
60.5919,-44.0962,10,4.3,us7000j2p8,"80 km NE of Nanortalik, Greenland",earthquake
51.7941,-176.454,66.3,2.8,ak023aax4yd,"15 km SE of Adak, Alaska",earthquake
18.40383333,-65.421,102.46,3.27,pr71391298,"16 km NW of Culebra, Puerto Rico",earthquake
-11.174,112.5291,10,4.5,us7000j2nw,"south of Java, Indonesia",earthquake
42.1708,145.0107,35,4.5,us7000j2nv,"Hokkaido, Japan region",earthquake
54.6038,-159.7789,15,2.5,ak023aa1deh,"93 km SSE of Sand Point, Alaska",earthquake
35.946,-120.0101667,11.23,2.78,nc73829416,"8km SSW of Kettleman City, CA",earthquake
60.7785,-44.1517,10.036,4.7,us7000j2n4,"92 km NE of Nanortalik, Greenland",earthquake
1.9329,97.8206,61.913,4.5,us7000j2n0,"Nias region, Indonesia",earthquake
59.8061,-146.8832,18,2.7,ak023a98gn9,"69 km ESE of Chenega, Alaska",earthquake
-16.8071,-174.5791,216.189,4.6,us7000j2mn,"126 km SW of Hihifo, Tonga",earthquake
-25.4042,-66.3023,216.542,4.9,us7000j2mm,"34 km SSW of Cachí, Argentina",earthquake
-19.9069,-178.1429,574.355,4.9,us7000j2ml,Fiji region,earthquake
56.5923,-149.2159,19.819,2.8,us7000j2ma,Gulf of Alaska,earthquake
25.5991,124.108,203.001,4.1,us7000j2lz,"139 km N of Ishigaki, Japan",earthquake
39.6305,-107.4685,9.441,2.6,us7000j2lr,"6 km NNW of Chacra, Colorado",earthquake
-9.3395,-79.0612,61.187,4.5,us7000j2lq,"59 km SW of Puerto Santa, Peru",earthquake
19.16683388,-155.5014954,33.47000122,2.48,hv73298107,"4 km SSW of Pāhala, Hawaii",earthquake
51.9903,-169.391,17.2,2.5,ak023a6cpty,"111 km SSW of Nikolski, Alaska",earthquake
18.7659,145.3589,254.727,3.7,us7000j4w4,"Pagan region, Northern Mariana Islands",earthquake
40.7335,-125.2478333,24.22,3.23,nc73829351,"85km WNW of Ferndale, CA",earthquake
-8.9505,156.2616,10,4.5,us7000j4w3,Solomon Islands,earthquake
18.51983333,-66.29233333,114.02,2.94,pr71391273,"7 km NNW of Dorado, Puerto Rico",earthquake
-34.2206,-71.6465,50.337,4.3,us7000j2j2,"Libertador General Bernardo O'Higgins, Chile",earthquake
31.65838483,-104.2938384,6.131567383,3.4,tx2023akeh,"57 km S of Whites City, New Mexico",earthquake
31.65741025,-104.3035189,6.388647461,2.6,tx2023akee,"57 km S of Whites City, New Mexico",earthquake
52.2534,-165.5877,10,2.7,us6000jiyc,"191 km SSE of Unalaska, Alaska",earthquake
51.9476,-173.113,65.911,3.4,us6000jiyb,"79 km ESE of Atka, Alaska",earthquake
-4.0222,-81.7315,8.451,4.4,us7000j2in,"63 km WNW of El Alto, Peru",earthquake
54.9836,-163.4285,164.18,2.8,us7000j2il,"Unimak Island region, Alaska",earthquake
40.7068333,-124.2103333,18.71,3.27,nc73829331,"3km SW of Humboldt Hill, CA",earthquake
-24.7523,-179.9677,498.56,5.9,us7000j2ig,south of the Fiji Islands,earthquake
44.3772,-115.1396,10,2.5,us7000j2i4,"23 km NW of Stanley, Idaho",earthquake
18.8315,-67.168,47.4,3.37,pr71391233,"38 km N of San Antonio, Puerto Rico",earthquake
63.0076,-150.669,111.1,2.5,ak023a2bfy4,"57 km N of Petersville, Alaska",earthquake
53.4025,-166.9179,10,2.6,us6000jiya,"Fox Islands, Aleutian Islands, Alaska",earthquake
-24.1567,-67.0685,188.315,4.4,us7000j2hh,"76 km W of San Antonio de los Cobres, Argentina",earthquake
18.0415,-66.80533333,17.15,2.5,pr71391223,"2 km NNW of Guayanilla, Puerto Rico",earthquake
-20.9554,168.9572,10,4.8,us7000j2hm,"129 km ENE of Tadine, New Caledonia",earthquake
-58.6175,-23.2816,10,5.4,us7000j2h0,South Sandwich Islands region,earthquake
37.4215,137.1761,10,4.8,us7000j2gw,"near the west coast of Honshu, Japan",earthquake
19.24966621,-155.4001617,31.12999916,2.72,hv73297792,"Hawaii region, Hawaii",earthquake
31.69267064,-104.3632971,7.494091797,2.8,tx2023ajmm,western Texas,earthquake
19.33866667,-155.1933333,4.81,2.57,hv73297772,"12 km SSE of Volcano, Hawaii",earthquake
21.1214,121.0554,10,4.3,us7000j4vr,Taiwan region,earthquake
-28.3814,62.6111,10,4.5,us7000j4vq,Southwest Indian Ridge,earthquake
17.95383333,-65.45483333,14.02,3.29,pr71391213,"15 km S of Esperanza, Puerto Rico",earthquake
2.9032,-31.2399,10,4.6,us7000j4vp,central Mid-Atlantic Ridge,earthquake
-2.4951,-12.2795,10,4.7,us7000j2gb,north of Ascension Island,earthquake
65.2677,-165.5806,21.2,2.5,ak0239y2j9g,"36 km E of Teller, Alaska",earthquake
19.41733333,-155.2796667,0.57,3.26,hv73297477,"5 km WSW of Volcano, Hawaii",earthquake
50.5256,-174.8949,6.7,3.1,ak0239xa1nh,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
19.076,-66.51883333,25.06,3.3,pr71391178,Puerto Rico region,earthquake
36.4559,68.7554,10,4.2,us7000j2f5,"31 km SSW of Kunduz, Afghanistan",earthquake
19.24766731,-155.3983307,32.13000107,2.47,hv73297112,"9 km ENE of Pāhala, Hawaii",earthquake
51.4956,178.4514,51.1,3,ak0238mf3ui,"Rat Islands, Aleutian Islands, Alaska",earthquake
54.2599,-162.5012,35,2.7,us6000jirq,"88 km SE of False Pass, Alaska",earthquake
18.1485,-67.66883333,66.04,3.25,pr71391148,"48 km WSW of Stella, Puerto Rico",earthquake
28.1684,127.9296,125.674,4.4,us7000j2eh,"northwest of the Ryukyu Islands, Japan",earthquake
38.9934,70.5966,10,4.3,us7000j2e7,"19 km ESE of Rasht, Tajikistan",earthquake
51.0781,-179.238,35,2.8,us6000jirp,"201 km WSW of Adak, Alaska",earthquake
-32.7044,-71.2805,57.554,4.2,us7000j2dx,"Near the coast of Valparaiso, Chile",earthquake
-5.4016,68.6411,10,4.9,us7000j2dw,Chagos Archipelago region,earthquake
-38.8573,-92.1576,10,4.6,us7000j4r3,West Chile Rise,earthquake
60.7066,-150.6059,20.2,2.7,ak0238kjd2m,"20 km NNE of Sterling, Alaska",earthquake
44.1501667,-110.4986667,10.03,2.48,uu60529182,"59 km N of Kelly, Wyoming",earthquake
24.8721,122.0543,10,4.3,us7000j2dm,"33 km ENE of Yilan, Taiwan",earthquake
61.369,-150.1744,47,3.2,ak0238jyi6p,"10 km W of Point MacKenzie, Alaska",earthquake
